time,reward_count,reward_mean,reward_std,reward_min,reward_25%,reward_50%,reward_75%,reward_max,agent,total_steps,accelerate,scenario,traffic_density,w_qos,w_xqos
2025-04-17 02:30:08,10080.0,-0.21353294145706087,0.16865660091561083,-9.024698349364183,-0.23014577590271162,-0.20496940072771577,-0.1795293979125339,-0.09180479144243335,mappo,10080,3000,B,37.872816716557175,15.0,0.005
2025-04-17 02:35:18,10080.0,-0.2105058385847754,0.12109090232221097,-7.631441689980058,-0.23098146208288886,-0.20470409407831916,-0.17899741329113716,-0.09859888599407395,mappo,10080,3000,B,37.872816716557175,15.0,0.005
2025-04-17 02:40:37,10080.0,-0.21084865769158065,0.12391701381248763,-6.375745154319289,-0.23065532231808802,-0.2051057957999147,-0.17940581443296366,-0.08944263981977583,mappo,10080,3000,B,37.872816716557175,15.0,0.005
2025-04-17 09:39:23,10080.0,-0.20609947342396387,0.22980836352700187,-13.927361030003729,-0.22920011830962803,-0.19006499603383156,-0.16535849532510621,-0.08799529154640551,mappo,10080,3000,B,37.872816716557175,15.0,0.005
2025-04-17 09:44:21,10080.0,-0.20594482951151608,0.22140786751801703,-15.180970162213699,-0.23251582845378874,-0.19040651626205746,-0.16454310175942766,-0.08482252855942951,mappo,10080,3000,B,37.872816716557175,15.0,0.005
2025-04-17 09:49:18,10080.0,-0.20433748127207463,0.2177166982162052,-15.189858781209058,-0.2293824829948838,-0.1900409911540097,-0.16490188140181383,-0.08480423293558452,mappo,10080,3000,B,37.872816716557175,15.0,0.005
2025-04-17 10:15:19,10080.0,-0.212279803336096,0.1509841080108913,-7.699256732500923,-0.22995410723245294,-0.20533163979661861,-0.17972631033783243,-0.08850822694544903,mappo,10080,3000,B,37.872816716557175,15.0,0.005
2025-04-17 10:20:22,10080.0,-0.21403866033495736,0.16739149624839927,-7.694168905928718,-0.23067504483625909,-0.20445604232072392,-0.17884821250618496,-0.09388884837062252,mappo,10080,3000,B,37.872816716557175,15.0,0.005
2025-04-17 10:25:32,10080.0,-0.21088532473053317,0.1315305710950301,-5.86562341454898,-0.23008038482113183,-0.20371662994722273,-0.17888352523731746,-0.08944263981977583,mappo,10080,3000,B,37.872816716557175,15.0,0.005
2025-04-18 04:30:38,10080.0,-0.4874215178015592,1.0536544308647746,-15.270751031605958,-0.2436201945017905,-0.21321614448960352,-0.18415721963476311,-0.10298121917504484,mappo,10080,3000,B,37.872816716557175,15.0,0.005
2025-04-18 04:35:50,10080.0,-0.47704190517222383,1.004557486298126,-15.260079684520269,-0.24441300492001472,-0.21291024716025098,-0.18495789169319932,-0.11129721325608231,mappo,10080,3000,B,37.872816716557175,15.0,0.005
2025-04-18 04:41:13,10080.0,-0.49853910395001,1.037969618290124,-15.259999505870505,-0.246876531414928,-0.21446567837632172,-0.1850821805751116,-0.10475996239250049,mappo,10080,3000,B,37.872816716557175,15.0,0.005
2025-04-18 14:13:38,10080.0,-0.1337299858523555,0.04293174643780875,-0.3449713796209804,-0.16638309081309166,-0.13483785253227723,-0.09830290261621619,-0.027760395997060483,mappo,10080,3000,B,37.872816716557175,25.0,0.005
2025-04-18 14:18:54,10080.0,-0.2223639684567309,0.7399828919206068,-25.227890842367795,-0.17711892913961846,-0.1333742451439492,-0.10450694655728873,-0.030936119059157524,mappo,10080,3000,B,37.872816716557175,25.0,0.005
2025-04-18 14:24:07,10080.0,-0.13419380239896606,0.05131913840535842,-2.284094874333329,-0.16635851581140026,-0.13402974882469165,-0.09820917958850754,-0.03522696323171058,mappo,10080,3000,B,37.872816716557175,25.0,0.005
2025-04-18 17:26:26,10080.0,-0.08156598859346209,0.4350237966159277,-33.669929143740234,-0.08972192871196208,-0.052259505410861495,-0.025336288894379604,0.036230850105157864,mappo,10080,3000,B,37.872816716557175,40.0,0.005
